2019,2016,2013,2010,2007,2004,2001,1998,1995,1992,1989
442600,3120734.234,7138.106303,-69575.58429,1998807.196,4351.74256,15567379.3,70628104.87,188382.2737,32715.03546,28501.69911
442500,3120734.234,7028.289283,-68161.68588,2000029.262,2989.281104,15567379.3,71857716.27,188298.808,32715.03546,28461.92004
280200,1606738.875,523167.1853,14680.9785,6746671.727,312327681.6,191678.5027,1436591.265,17694.74614,81304.9078,4296.138874
279200,1605675.302,520970.8449,2545.017139,6423256.121,320018471.5,192443.9458,792248.4692,17694.74614,81340.66194,4296.138874
279200,1605675.302,527559.8661,19393.9732,6441772.282,311427508.1,182478.7433,2219371.506,17694.74614,80357.42317,4296.138874
278200,1606738.875,515809.445,4194.565285,6326972.086,290461869.9,185035.0344,850174.5216,17694.74614,81340.66194,4296.138874
280200,1604611.73,535466.6916,13502.72982,6677544.727,272627859.5,198206.4324,2931234.405,17694.74614,78033.40426,4296.138874
53270,42755.61181,87194.71391,168489.5606,7254014.528,76597.44747,171285.9435,124722.6706,47116952.37,4524864.823,395403.8927
59180,41692.03938,92575.74789,182628.5447,7905166.177,76461.87917,171430.3667,127710.9817,30977290.63,5961287.281,395403.8927
51280,41692.03938,144299.5643,163776.5659,7928002.775,76461.87917,171285.9435,124565.391,38479846.3,6550157.92,395403.8927
48270,41798.39662,288928.5797,162716.1421,7674331.375,76597.44747,171430.3667,124565.391,254679212.5,4518250.307,395403.8927
52180,42861.96906,135404.3857,194411.0315,8034162.096,76461.87917,171430.3667,127710.9817,48953633.63,6785062.601,395403.8927
180100,5886.873418,1349651.176,-54776.78093,63403654.42,381163.8437,284672.6165,210282.7371,975381.1479,4469.26714,287503.1825
269900,3759.728551,761361.3999,-54776.78093,63403654.42,384417.483,284730.3858,210282.7371,486271.6556,4469.26714,287503.1825
212900,4828.618847,652862.1841,-54776.78093,63402420.01,379035.4213,284253.7892,211855.5325,841168.1678,4469.26714,287503.1825
328900,4823.300985,1339767.645,-54776.78093,63403654.42,379062.535,284470.424,210282.7371,410317.7925,4469.26714,287503.1825
337900,4823.300985,1119035.434,-54776.78093,63403654.42,381977.2535,284369.3277,212012.812,1582010.464,4469.26714,287503.1825
238740,-8528.787342,1278601761,10368.58835,68091329.09,472455.5396,53566.57372,347273.2113,54280803.89,286033.0969,397.7906365
207630,-8230.98706,1089935022,34287.03646,67654347.7,518548.763,56599.46142,384752.9243,63928079.64,286033.0969,397.7906365
215300,-9868.888608,1135700167,45716.04861,67358089.13,452391.4306,47789.64477,352636.4434,52022353.33,286033.0969,397.7906365
231400,-8656.416034,1132802096,43830.85073,68544357.82,459034.2775,55010.80596,385444.9542,56269927.06,286033.0969,397.7906365
237550,-9156.295077,1272636500,10710.28046,67108738.17,518413.1947,84039.87395,341925.7072,45793969.62,286033.0969,397.7906365
17850,3240917.918,489125.0073,13549.85977,3177175.658,14302.45608,751867.3033,980637.8952,160671.6336,16840.19858,2945.639663
18850,4102730.661,238961.8356,15906.35712,3935646.974,25690.19362,753167.1123,838488.6523,160671.6336,12764.22695,2846.192004
16450,2669992.236,270918.5884,14728.10845,2396447.917,30299.51596,751722.8801,1338621.843,160671.6336,20147.45627,2846.192004
20250,2567038.425,284535.8989,14728.10845,3044093.839,24876.78379,751722.8801,1218476.007,219097.6821,15088.24586,2786.523409
19450,5476653.53,214362.8231,14845.93331,3748263.428,19237.14235,753167.1123,1117596.914,160671.6336,20058.07092,3144.534982
183350,638.1434599,552850286.6,-48460.18978,722512.9318,2033.524561,5054.812834,12624041.81,268955801.1,1153070.922,2983.429774
183160,638.1434599,545372626,-49355.65877,721278.5211,2033.524561,5054.812834,23996295.8,259773897.1,1153070.922,2983.429774
181420,638.1434599,546480130.7,-48884.3593,721278.5211,2033.524561,5199.236058,12682077.95,271017906.7,1153070.922,2983.429774
183350,616.8720113,546946523.6,-49261.39888,721278.5211,2033.524561,5054.812834,12324896.13,260814882.4,1153070.922,2983.429774
181840,638.1434599,548596963.6,-48849.01184,721278.5211,2033.524561,5054.812834,20465212.98,262123292,1153070.922,2983.429774
400,2838302.574,62369478.36,87347109.07,13728745.58,3267.196128,39924500.42,164986.2313,29830.67108,889831.0875,61776.88585
400,2843567.257,62351907.64,78120243.69,19727981.62,3402.764432,41667399.89,163256.1564,28779.00221,892155.1064,60185.7233
400,2816658.875,62374969.21,91154030.54,18863894.12,3267.196128,46871835.18,159796.0067,30932.41943,892691.4184,60543.73488
400,2843407.722,62396932.62,76681602.06,13691713.26,3402.764432,41535541.48,232773.7105,77422.86093,897518.227,60543.73488
400,2839047.075,62387049.09,80217526.33,21161132.45,3267.196128,37024193.24,213742.8869,33369.62031,889294.7754,59191.24671
1700,152183388.8,246034.0517,7051818.324,1312055.142,878618.1786,2079983.27,192510.1498,1981062.045,6900727.234,99.44765913
700,138568598,245056.6802,7051818.324,1312055.142,878618.1786,2079983.27,190937.3544,1700283.148,5835253.948,2088.400842
1600,149189432.4,245221.4058,7051818.324,1312055.142,879973.8616,2079983.27,233402.8286,1734170.257,5947879.48,2088.400842
1200,143416361.2,244891.9547,7051818.324,1312055.142,880109.4299,2079983.27,183073.3777,1821308.535,6257152.766,2088.400842
4200,153460739.2,244891.9547,7051818.324,1312055.142,878753.7469,2078539.037,178354.9917,1922502.451,5736930.071,2088.400842
1633000,2401131.761,291015.1031,321544.0636,41599.64088,74620590.46,2823762.872,355451.7471,6073972.009,163038.8653,363978.4324
1633000,2376467.516,258069.9971,353828.0773,41599.64088,100751381.1,2823762.872,355294.4676,6073972.009,163038.8653,363978.4324
1633000,2556945.122,299800.4647,352708.741,42834.05158,98295425.67,2823762.872,355451.7471,6073972.009,163038.8653,363978.4324
1633000,2300103.016,316273.0177,310810.2181,40365.23017,120351033.1,2823762.872,355451.7471,6073972.009,163038.8653,363978.4324
1633000,2529834.661,330549.2303,353981.2496,40365.23017,106036511.4,2823762.872,355294.4676,6073972.009,163038.8653,363978.4324
285300,8786171.871,1076492.321,-6007.889997,51166.32387,709930.5378,16432358.87,3145.590682,55871.99559,5774.293144,25856.39137
286300,7659848.664,1075185.498,-6007.889997,52030.41136,901935.9269,16430957.96,3145.590682,18162.15453,14891.59811,25856.39137
284700,8001255.415,1074186.163,-6007.889997,51660.08815,715475.2815,16442540.71,3145.590682,117302.8124,5774.293144,25856.39137
287700,7807685.232,1074186.163,-6007.889997,50796.00065,700264.5178,16428055.06,3145.590682,41332.25607,10958.64303,25856.39137
285700,14412470.04,1076393.485,-6007.889997,50672.55958,741965.3281,16430669.12,3145.590682,118454.6402,10958.64303,25856.39137
526000,-66154.20534,192146.84,21208.47616,21521950.7,8315759.771,671409.1253,50329.45092,282615.1435,14435732.86,72974.69227
526700,-66047.8481,192256.657,21208.47616,21523185.11,8506911.079,506044.534,50329.45092,165278.9448,27035490.78,72974.69227
525200,-68174.99297,192037.023,21326.30103,21521950.7,7326111.151,478040.8709,50329.45092,149720.9227,65755433.57,72974.69227
526300,-68813.13643,192146.84,21208.47616,21519481.88,7402029.401,482792.395,50486.73045,265988.7594,49362161.7,72974.69227
525700,-64877.91842,191169.4685,21208.47616,21523185.11,7094289.351,482517.9908,50329.45092,268392.574,43739823.64,72974.69227
7880,41160.25317,-5864.22887,487677.1268,310775.24,206985.6866,16782108.59,17300.74875,22535.76159,45407.75414,-9646.422935
7880,41266.61041,214253.0061,824067.1237,324341.4137,201942.5457,16780678.8,67472.92013,22535.76159,14480.42553,-9646.422935
7880,41372.96765,10103.16584,562024.6183,324156.252,201928.9889,16780534.38,17347.93261,22535.76159,16804.44444,-9646.422935
7880,41266.61041,65121.49288,707420.5048,323119.3471,202023.8867,16782267.46,23434.65058,22535.76159,32893.80615,-9646.422935
7880,41266.61041,29870.22945,419810.0031,324440.1665,207514.403,16783567.27,72348.58569,22535.76159,36469.21986,-9646.422935
7310,27971.95499,131560.79,5836219.165,17405.19099,332549.0498,166606.631,-314.5590682,511812.1854,35628.99764,55074.11362
7310,27971.95499,121896.8923,5835866.869,17528.63206,329837.6838,153738.5218,-314.5590682,511812.1854,15785.45154,49107.25408
6810,27971.95499,38666.57276,5840225.21,16170.78028,209181.8932,182117.6853,-314.5590682,511812.1854,15427.91017,5350.284061
7910,27971.95499,20711.48998,5840696.51,16294.22135,331193.3668,154475.0802,-314.5590682,511812.1854,25081.52719,33195.62862
7910,27971.95499,14847.26111,5836219.165,16294.22135,267476.2639,157637.9488,-314.5590682,511812.1854,13282.66194,43140.39453
142000,16644.90858,1981757.944,11205.14491,103813.9406,33832697.1,776130.4049,3027945.591,471898.8477,1569392.095,34408.89006
142000,17176.6948,1863155.562,11081.42879,121342.5726,37419156.58,762987.8915,3023699.043,471898.8477,1569249.078,34408.89006
142000,16857.62307,1581914.174,11205.14491,142204.1136,36498241.09,774541.7494,3027945.591,471898.8477,1594634.515,34408.89006
142000,16113.12236,1692829.364,11199.25366,125724.7307,35361907.57,762987.8915,3023856.323,471898.8477,1570142.931,34408.89006
142000,16857.62307,2007015.858,11087.32004,115256.9279,34358702.12,778874.4461,3026372.795,471898.8477,1567818.913,34408.89006
-27700,10005398.13,24115.8176,688097.2266,619266.8201,152351.6601,38806.52024,1711987.729,2570.746137,79463.56974,10919.35297
-29100,10298837.76,27014.98693,736405.4223,597146.1802,156418.7092,38806.52024,1737309.734,2570.746137,41993.23404,10919.35297
-27500,10006217.08,24082.8725,698701.4646,586369.7747,162505.7261,38662.09702,1731018.552,2570.746137,45318.36879,10919.35297
-28100,10111755.37,24082.8725,724622.9355,571248.2436,153842.9114,38806.52024,1712302.288,2570.746137,42636.80851,10919.35297
-29180,10298646.32,24434.28696,691631.9726,587307.9269,161692.3162,38806.52024,1731018.552,2570.746137,79320.55319,10919.35297
2729100,174593285.3,-8895.178623,465172.5771,-22194.70454,2871878.953,33366241.83,1951839.018,2520.666667,4399725.343,43021.05734
2730100,176366792.4,-8313.148417,465290.402,-10480.14691,2871878.953,33045477.85,1711201.331,1786.16777,4324641.655,43021.05734
2729100,175287266.4,-8906.160325,465172.5771,-22207.04865,2871878.953,33581288.01,1535598.731,2537.359823,4399725.343,43021.05734
2730100,175132091.1,-8203.331397,465290.402,-17269.40581,2870523.27,33741597.79,1493290.537,2787.757174,4399725.343,43021.05734
2730100,175846811.8,-8093.514377,465172.5771,-18503.81652,2873234.636,33907684.49,1619979.201,1001.589404,4399725.343,43021.05734
3236000,259405.3165,4096.174848,11043135.71,13465945.71,208232.915,610043.6975,-18716.26456,5662652.627,12766.01466,262559.7207
3235000,260468.8889,4205.991868,10708513.09,13325340.16,206877.232,610043.6975,-15476.30616,5662652.627,12766.01466,262559.7207
3236000,259405.3165,4205.991868,10778029.76,13270964.37,209588.5981,610188.1207,-15193.203,5662652.627,12766.01466,262559.7207
3235000,260468.8889,4205.991868,10583618.73,13473222.56,208232.915,610043.6975,-18794.90433,5662652.627,12766.01466,262559.7207
3235000,260468.8889,4096.174848,10918241.35,13569383.15,208232.915,610188.1207,-18385.97754,5662652.627,12766.01466,262559.7207
820900,709721.8847,6536967.935,14963.75818,1033078.322,44601.97203,102540.4889,686446.5266,667.7262693,351999.4799,105653.1931
756900,786299.0999,6538066.105,14845.93331,1033078.322,45957.65507,108317.4179,686446.5266,667.7262693,351999.4799,105354.8501
734000,707594.7398,6540262.446,14728.10845,1032954.881,45957.65507,119871.2758,686446.5266,667.7262693,351999.4799,105653.1931
740000,694831.8706,6539274.092,14845.93331,1033078.322,45957.65507,121315.508,686603.8062,667.7262693,351999.4799,105812.3093
733000,754391.9269,6538066.105,14963.75818,1032954.881,47313.33811,116982.8113,686446.5266,667.7262693,351999.4799,105354.8501
4905500,26830848.13,5468777.781,281247.9589,262855.4163,1266004.607,134328.0405,127286.327,4807.629139,4633557.4,159116.2546
4905500,26830848.13,5538731.223,281247.9589,286802.984,2172820.993,138501.8717,174139.9002,4807.629139,4633557.4,159116.2546
4905500,26935078.23,5555752.861,281365.7837,301393.7186,1604789.799,129980.9015,128230.0042,4807.629139,4633557.4,159116.2546
4905500,26938268.95,5160741.04,281247.9589,328686.5393,669639.6379,149044.767,267862.7745,4807.629139,4633557.4,159116.2546
4905600,26938268.95,5314594.685,281365.7837,200196.7287,654401.7605,140090.5271,222566.2687,4807.629139,4633557.4,159116.2546
-3660,62729.50211,-108.7188498,-269524.3845,175841.8054,33105359.59,24263.1016,8650.374376,63100.13245,14143979.1,-11615.48659
-3550,63112.38819,-108.7188498,-306992.6924,175965.2465,25295500.06,24263.1016,7706.697171,51414.92274,14058169.17,-11615.48659
-3550,63973.88186,-108.7188498,-322262.7953,175965.2465,42745214.98,23974.25516,8335.815308,39061.98676,14944871.77,-11615.48659
-3650,63059.20956,-108.7188498,-279138.8937,176212.1286,29630337.25,24118.67838,8178.535774,61430.81678,14944871.77,2307.185692
-3560,62750.77356,-108.7188498,-319953.4279,175965.2465,55248788.12,24118.67838,7706.697171,94817.13024,14322749.79,-11615.48659
17011,55050.50914,134745.4836,95020547.83,993083.415,2730345.644,12088.22384,26799064.28,119381945,82234.51537,601101.4308
17021,47706.54149,134745.4836,70758640.22,999255.4685,2728989.961,11929.35829,26415443.77,120517079.7,82234.51537,600862.7564
16921,50812.173,134855.3006,102780988.5,1000489.879,2731701.327,12088.22384,25989090.41,120283375.5,82234.51537,601101.4308
16011,46430.25457,133647.3134,43290293.81,980862.7489,2727634.278,11929.35829,26369706.88,117019863.4,82234.51537,600663.8611
17021,48876.47117,133757.1304,52214914.83,980739.3079,2731701.327,12016.01222,26442024.01,120159846.1,82234.51537,600962.2041
-1680,1084.843882,5.490851002,1603620.013,0,105337.9279,1581578.724,1709392.617,139554.7903,10769146.1,-3818.79011
-1680,1074.208158,5.490851002,1473246.797,0,105066.7913,1581578.724,959562.4376,134880.7064,10769146.1,-3818.79011
-1680,1084.843882,5.490851002,1461571.53,0,105473.4962,1581578.724,674414.6423,133712.1854,10769146.1,-1829.836928
-1680,1074.208158,5.490851002,1411541.913,0,104931.223,1581578.724,763859.5133,132209.8013,10769146.1,-1829.836928
-2680,1084.843882,5.490851002,1491945.603,0,105066.7913,1582300.84,873547.8332,132209.8013,10769146.1,-3818.79011
133590,9253.080169,1687887.598,15766263.35,22244.08097,195489.4944,68514544.92,49008617.39,244471.2804,8373574.22,1988.953183
133590,6902.585091,1687887.598,15765085.1,22244.08097,195489.4944,61915270.13,50747342.64,244471.2804,8376434.551,1988.953183
133690,8434.129395,1687887.598,15764967.28,22231.73686,194269.3797,62016221.96,48748304.03,244471.2804,8372144.054,1988.953183
132590,7370.556962,1687887.598,15764967.28,22244.08097,195489.4944,75905114.55,49138089.9,244471.2804,8371607.742,1988.953183
133690,8678.751055,1687887.598,15765085.1,22244.08097,196845.1775,67124182.54,48724193.08,244471.2804,8373574.22,1988.953183
2014000,391086.2194,236106.5931,1.178248676,552386.4479,125671.8179,447134.301,-3853.348586,333.8631347,379798.3215,-2305.196739
2233000,310584.4219,235996.7761,1.178248676,550917.4992,124316.1348,445978.9152,-4561.106489,333.8631347,379798.3215,-2305.196739
2158000,272689.3362,236106.5931,1.178248676,549806.5296,125807.3862,446412.1849,-4325.187188,333.8631347,379798.3215,-2305.196739
2158000,373462.8242,236106.5931,1.178248676,549794.1854,124451.7031,446628.8197,-314.5590682,333.8631347,379798.3215,-2305.196739
2013000,383630.5767,235996.7761,1.178248676,549806.5296,125807.3862,445617.8571,6448.460899,333.8631347,379798.3215,-2305.196739
2306020,707594.7398,87598291.46,247314.397,96259.34705,27249.22911,1496513.445,78.63976706,95451.4702,135955.1064,33056.40189
2296020,707594.7398,86335725.18,213145.1854,78385.07999,28604.91216,1623605.882,78.63976706,92813.95144,135955.1064,33056.40189
2314020,707584.1041,81718468.57,211731.287,90704.49886,27249.22911,1645269.366,78.63976706,91395.03311,135955.1064,33056.40189
2310020,707488.3826,99578449.81,230936.7404,102184.5185,27249.22911,1623605.882,78.63976706,118588.1854,135955.1064,33056.40189
2306020,707488.3826,82247786.61,291098.1178,106986.3761,28604.91216,1508067.303,78.63976706,93264.66667,135955.1064,33056.40189
10493000,75198825.32,19264980.19,75949.90963,257595962.6,6002815.378,-1949.713522,5179608.257,2690936.865,29729.56501,153149.3951
10501000,74491549.65,19264650.74,68892.20006,255526226.1,6002815.378,-346.6157372,5195336.211,2690936.865,27941.85816,151160.4419
10480000,76160294.8,19267505.98,84197.65036,258685576.9,6002815.378,-1372.020626,5178035.462,2690936.865,-32033.91915,159116.2546
10488000,75552994.94,19264540.92,74771.66095,252139003.1,6004171.061,43.32696715,5651446.859,2690936.865,27941.85816,161105.2078
10494000,79458432.91,19265858.73,72450.51106,255322795.2,6001459.695,-1372.020626,5181181.052,2690936.865,22024.54846,153149.3951
526700,114865.8228,6479.204182,194528.8563,100782536.5,80703.8114,22226.73415,682058.4276,10199.51876,716155.3664,-4574.59232
518700,114865.8228,6589.021202,194646.6812,100781474.9,82561.09717,22226.73415,532642.8702,14372.80795,716155.3664,-4574.59232
541700,114865.8228,6479.204182,194528.8563,100781363.8,80527.57261,20782.50191,697786.381,11868.83444,716155.3664,-4574.59232
